customer_id,signup_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,skin_type,marketing_consent,recency,frequency,monetary,return_rate,avg_discount,category_diversity,ticket_count,avg_sentiment,avg_resolution_hours,sessions_30d,campaign_clicks_30d,email_opens_30d,last_visit_days_ago,snapshot_date,churn_next_60d,split
CUST01284,2024-07-06,Tier 3,35-44,Google Search,Not Enrolled,Makeup,Normal,Yes,192,5,4033.89,0.0,0.336,4,1.0,-0.4,21.9,1,0,1,25,2025-09-30,1,test
CUST01285,2024-05-07,Tier 3,45+,Influencer,Not Enrolled,Skin Care,Sensitive,No,124,8,6478.76,0.0,0.255,4,1.0,-1.0,14.4,3,0,0,36,2025-09-30,1,train
CUST01286,2024-10-10,Tier 2,25-34,Google Search,Platinum,Baby Care,Combination,Yes,226,3,2241.96,0.0,0.26,2,0.0,0.0,0.0,2,0,1,45,2025-09-30,0,train
CUST01287,2024-07-04,Tier 2,18-24,Influencer,Not Enrolled,Skin Care,Oily,Yes,89,3,1584.08,0.0,0.36999999999999994,3,1.0,0.43,27.2,3,0,4,14,2025-09-30,0,test
CUST01288,2025-03-09,Tier 3,18-24,Referral,Not Enrolled,Hair Care,Normal,Yes,132,1,486.14,0.0,0.38,1,0.0,0.0,0.0,0,0,1,25,2025-09-30,1,test
CUST01289,2025-09-10,Tier 1,25-34,Referral,Gold,Skin Care,Normal,Yes,3,1,742.76,0.0,0.18,1,0.0,0.0,0.0,9,2,5,7,2025-09-30,0,train
CUST01290,2025-01-27,Tier 2,18-24,Influencer,Not Enrolled,Makeup,Sensitive,No,53,2,1164.42,0.0,0.26,2,0.0,0.0,0.0,9,0,0,15,2025-09-30,0,train
CUST01291,2024-09-04,Tier 1,25-34,Instagram,Not Enrolled,Skin Care,Dry,Yes,193,4,2476.76,0.25,0.28250000000000003,3,1.0,-0.51,39.0,3,0,0,29,2025-09-30,0,train
CUST01292,2025-04-01,Tier 1,18-24,Instagram,Silver,Hair Care,Unknown,No,41,2,2412.52,0.0,0.155,1,0.0,0.0,0.0,3,0,0,24,2025-09-30,0,train
CUST01293,2024-10-05,Tier 2,18-24,Referral,Gold,Hair Care,Oily,Yes,15,7,5039.13,0.0,0.2657142857142857,3,1.0,-0.41,19.6,0,0,4,1,2025-09-30,0,train
CUST01294,2025-01-16,Tier 1,18-24,Organic,Silver,Skin Care,Combination,Yes,3,1,750.26,0.0,0.45,1,0.0,0.0,0.0,9,0,4,0,2025-09-30,0,validation
CUST01295,2024-10-24,Tier 1,35-44,Organic,Platinum,Makeup,Normal,Yes,121,4,12408.61,0.25,0.155,3,1.0,-0.73,25.0,11,0,2,20,2025-09-30,1,train
CUST01296,2025-02-02,Tier 1,25-34,Instagram,Not Enrolled,Hair Care,Combination,Yes,16,2,1024.56,0.0,0.355,2,0.0,0.0,0.0,2,0,2,15,2025-09-30,0,train
CUST01297,2024-09-23,Tier 1,25-34,Organic,Silver,Baby Care,Dry,No,2,4,1798.5700000000002,0.0,0.27,3,2.0,-0.42000000000000004,39.35,6,0,0,4,2025-09-30,0,train
CUST01298,2024-04-02,Tier 1,35-44,Marketplace,Not Enrolled,Skin Care,Normal,No,329,4,1161.46,0.25,0.3525,2,1.0,-0.18,15.1,0,0,0,60,2025-09-30,1,train
CUST01299,2024-10-12,Tier 1,35-44,Google Search,Not Enrolled,Skin Care,Oily,Yes,171,3,2011.06,0.0,0.20333333333333337,3,0.0,0.0,0.0,8,0,0,35,2025-09-30,1,test
CUST01300,2024-06-29,Tier 2,25-34,Referral,Not Enrolled,Skin Care,Dry,Yes,46,7,4203.76,0.0,0.33428571428571424,3,1.0,0.71,11.4,10,0,5,6,2025-09-30,0,train
CUST01301,2024-07-02,Tier 2,25-34,Referral,Not Enrolled,Skin Care,Normal,No,85,4,1662.8999999999999,0.0,0.38,3,2.0,-0.14,44.650000000000006,4,0,0,25,2025-09-30,1,train
CUST01302,2024-10-05,Tier 1,25-34,Referral,Not Enrolled,Skin Care,Oily,Yes,1,8,6399.610000000001,0.0,0.2425,3,0.0,0.0,0.0,8,2,5,0,2025-09-30,0,train
CUST01303,2025-01-11,Tier 1,25-34,Google Search,Not Enrolled,Skin Care,Dry,Yes,20,2,1442.63,0.0,0.28,1,2.0,0.325,5.95,3,0,3,0,2025-09-30,1,test
CUST01304,2024-05-19,Tier 2,18-24,Organic,Silver,Hair Care,Normal,No,27,5,2476.58,0.0,0.238,4,1.0,-0.55,22.1,8,0,0,0,2025-09-30,0,train
CUST01305,2025-06-16,Tier 2,25-34,Marketplace,Silver,Makeup,Normal,No,50,1,311.4,0.0,0.45,1,0.0,0.0,0.0,8,0,0,4,2025-09-30,1,train
CUST01306,2024-02-07,Tier 2,18-24,Google Search,Not Enrolled,Baby Care,Combination,Yes,54,6,7388.34,0.16666666666666666,0.24,3,1.0,0.18,1.0,2,2,4,6,2025-09-30,0,train
CUST01307,2024-01-17,Tier 2,18-24,Marketplace,Not Enrolled,Baby Care,Unknown,Yes,234,2,1179.22,0.0,0.22,1,0.0,0.0,0.0,4,2,5,38,2025-09-30,1,train
CUST01308,2024-08-20,Tier 1,45+,Google Search,Silver,Hair Care,Dry,Yes,119,3,2085.04,0.0,0.24666666666666667,2,0.0,0.0,0.0,5,1,3,33,2025-09-30,1,train
CUST01309,2024-04-13,Tier 1,25-34,Referral,Not Enrolled,Baby Care,Combination,Yes,73,6,3102.24,0.0,0.4083333333333334,3,0.0,0.0,0.0,2,0,6,5,2025-09-30,0,test
CUST01310,2024-02-11,Tier 3,45+,Referral,Not Enrolled,Skin Care,Normal,Yes,139,5,4044.83,0.0,0.266,2,3.0,-0.5566666666666666,23.366666666666664,8,1,6,19,2025-09-30,0,train
CUST01311,2024-10-03,Tier 2,18-24,Marketplace,Not Enrolled,Hair Care,Sensitive,No,43,5,3799.01,0.0,0.33199999999999996,3,1.0,-0.88,35.7,1,0,0,19,2025-09-30,0,train
CUST01312,2024-02-22,Tier 2,35-44,Organic,Silver,Hair Care,Normal,Yes,14,5,4551.03,0.0,0.21600000000000003,4,0.0,0.0,0.0,5,0,4,0,2025-09-30,0,train
CUST01313,2024-03-09,Tier 1,45+,Organic,Not Enrolled,Makeup,Unknown,No,4,6,7482.84,0.0,0.26666666666666666,4,1.0,0.0,23.5,6,0,0,0,2025-09-30,0,train
CUST01314,2024-04-05,Tier 1,25-34,Instagram,Not Enrolled,Skin Care,Dry,Yes,1,5,4109.4400000000005,0.2,0.246,4,2.0,-0.02500000000000001,13.9,5,0,0,0,2025-09-30,0,train
CUST01315,2024-06-04,Tier 2,25-34,Influencer,Not Enrolled,Wellness,Dry,No,222,1,473.31,0.0,0.29,1,0.0,0.0,0.0,1,0,0,52,2025-09-30,1,validation
CUST01316,2025-04-24,Tier 1,45+,Marketplace,Not Enrolled,Makeup,Sensitive,Yes,120,1,407.44,0.0,0.25,1,1.0,-0.49,38.3,13,2,7,14,2025-09-30,1,train
CUST01317,2024-09-21,Tier 2,25-34,Influencer,Silver,Baby Care,Sensitive,Yes,256,4,3389.0,0.0,0.185,3,0.0,0.0,0.0,1,0,0,48,2025-09-30,1,train
CUST01318,2024-10-12,Tier 2,35-44,Google Search,Silver,Hair Care,Sensitive,Yes,130,2,911.45,0.0,0.1,1,0.0,0.0,0.0,2,1,3,24,2025-09-30,1,train
CUST01319,2025-02-18,Tier 2,18-24,Organic,Not Enrolled,Fragrance,Normal,Yes,111,1,336.29,0.0,0.48,1,0.0,0.0,0.0,10,1,3,14,2025-09-30,0,test
CUST01320,2024-06-05,Tier 2,45+,Referral,Not Enrolled,Hair Care,Normal,Yes,150,3,1828.6799999999998,0.3333333333333333,0.18999999999999997,2,1.0,-0.7,37.4,6,1,2,40,2025-09-30,1,train
CUST01321,2024-03-08,Tier 3,35-44,Instagram,Not Enrolled,Hair Care,Combination,Yes,99,6,2320.32,0.16666666666666666,0.3183333333333333,3,3.0,-0.53,27.400000000000002,12,2,8,17,2025-09-30,0,train
CUST01322,2024-08-29,Tier 3,25-34,Influencer,Not Enrolled,Skin Care,Combination,No,96,4,3476.6,0.0,0.2525,3,0.0,0.0,0.0,2,0,0,20,2025-09-30,1,train
CUST01323,2024-06-12,Tier 2,25-34,Organic,Not Enrolled,Skin Care,Unknown,Yes,276,3,1273.29,0.0,0.43333333333333335,3,0.0,0.0,0.0,3,0,1,46,2025-09-30,1,train
CUST01324,2024-06-04,Tier 1,45+,Instagram,Not Enrolled,Wellness,Sensitive,Yes,227,1,967.23,0.0,0.14,1,0.0,0.0,0.0,1,1,3,35,2025-09-30,1,train
CUST01325,2024-03-30,Tier 3,18-24,Google Search,Not Enrolled,Baby Care,Oily,Yes,186,5,5492.81,0.0,0.22400000000000003,3,2.0,-0.37,30.2,1,0,2,43,2025-09-30,0,test
CUST01326,2025-02-04,Tier 2,35-44,Google Search,Not Enrolled,Fragrance,Oily,No,131,3,4393.63,0.0,0.35000000000000003,2,0.0,0.0,0.0,3,0,0,23,2025-09-30,1,train
CUST01327,2024-09-23,Tier 2,18-24,Referral,Not Enrolled,Skin Care,Sensitive,Yes,83,5,6114.08,0.0,0.22799999999999998,2,0.0,0.0,0.0,10,2,6,4,2025-09-30,0,train
CUST01328,2025-04-08,Tier 2,25-34,Google Search,Silver,Hair Care,Dry,No,54,2,2001.3,0.0,0.235,1,0.0,0.0,0.0,5,0,0,13,2025-09-30,0,train
CUST01329,2025-04-17,Tier 1,18-24,Instagram,Silver,Skin Care,Oily,No,61,3,1252.03,0.3333333333333333,0.2866666666666667,3,1.0,-1.0,24.8,5,0,0,9,2025-09-30,0,train
CUST01330,2024-12-06,Tier 2,35-44,Marketplace,Not Enrolled,Skin Care,Unknown,Yes,3,5,5048.89,0.0,0.22600000000000003,4,1.0,-0.26,3.5,6,0,0,2,2025-09-30,0,train
CUST01331,2024-08-02,Tier 2,35-44,Google Search,Not Enrolled,Hair Care,Oily,Yes,14,6,5693.12,0.0,0.2833333333333333,5,2.0,-0.37,31.9,10,1,4,0,2025-09-30,0,train
CUST01332,2025-05-24,Tier 3,25-34,Organic,Gold,Hair Care,Sensitive,No,17,4,3364.3,0.0,0.28,2,0.0,0.0,0.0,7,0,0,6,2025-09-30,0,train
CUST01333,2025-08-03,Tier 1,35-44,Organic,Not Enrolled,Skin Care,Oily,Yes,47,1,420.65,0.0,0.18,1,0.0,0.0,0.0,2,1,3,0,2025-09-30,1,train
CUST01334,2024-09-02,Tier 2,25-34,Google Search,Not Enrolled,Skin Care,Oily,No,160,4,2962.17,0.0,0.1625,2,1.0,0.0,9.3,1,0,0,39,2025-09-30,1,test
CUST01335,2025-01-16,Tier 1,25-34,Organic,Platinum,Skin Care,Dry,Yes,75,5,4082.9100000000003,0.0,0.25,3,1.0,-1.0,38.9,6,0,2,0,2025-09-30,0,train
CUST01336,2025-06-27,Tier 2,25-34,Marketplace,Gold,Skin Care,Unknown,No,1,2,910.6700000000001,0.0,0.22999999999999998,2,0.0,0.0,0.0,0,0,0,0,2025-09-30,1,train
CUST01337,2025-07-05,Tier 2,45+,Google Search,Not Enrolled,Baby Care,Oily,Yes,49,1,793.95,0.0,0.32,1,0.0,0.0,0.0,14,1,3,18,2025-09-30,0,train
CUST01338,2025-09-15,Tier 3,25-34,Organic,Not Enrolled,Skin Care,Unknown,No,7,1,232.88,1.0,0.43,1,1.0,-0.74,35.8,14,0,0,0,2025-09-30,1,train
CUST01339,2025-02-08,Tier 2,25-34,Instagram,Gold,Hair Care,Combination,Yes,162,1,450.33,0.0,0.26,1,1.0,0.27,19.9,3,0,1,37,2025-09-30,1,train
CUST01340,2025-07-02,Tier 2,35-44,Google Search,Not Enrolled,Wellness,Unknown,No,76,1,624.33,0.0,0.07,1,0.0,0.0,0.0,5,0,0,16,2025-09-30,1,train
CUST01341,2025-08-17,Tier 2,18-24,Google Search,Not Enrolled,Skin Care,Combination,Yes,38,1,395.13,0.0,0.23,1,0.0,0.0,0.0,5,0,3,26,2025-09-30,1,train
CUST01342,2025-03-15,Tier 2,18-24,Influencer,Not Enrolled,Skin Care,Unknown,No,84,3,2125.98,0.0,0.2966666666666667,3,0.0,0.0,0.0,10,0,0,23,2025-09-30,1,test
CUST01343,2024-06-14,Tier 1,45+,Instagram,Not Enrolled,Wellness,Sensitive,No,4,6,3668.71,0.0,0.18666666666666668,4,1.0,-0.95,37.4,3,0,0,7,2025-09-30,0,validation
CUST01344,2024-06-08,Tier 3,35-44,Instagram,Not Enrolled,Makeup,Sensitive,No,395,1,1054.04,0.0,0.28,1,0.0,0.0,0.0,3,0,0,60,2025-09-30,1,test
CUST01345,2025-07-01,Tier 1,25-34,Marketplace,Not Enrolled,Skin Care,Oily,Yes,38,1,2465.11,0.0,0.26,1,0.0,0.0,0.0,7,0,1,3,2025-09-30,0,train
CUST01346,2024-01-19,Tier 2,45+,Influencer,Silver,Wellness,Dry,Yes,38,10,6605.54,0.0,0.363,5,2.0,0.039999999999999994,21.700000000000003,5,1,2,17,2025-09-30,0,validation
CUST01347,2025-05-05,Tier 2,45+,Google Search,Not Enrolled,Hair Care,Combination,Yes,128,1,316.63,0.0,0.39,1,0.0,0.0,0.0,3,0,0,27,2025-09-30,1,test
CUST01348,2024-07-13,Tier 2,25-34,Marketplace,Silver,Wellness,Unknown,Yes,140,4,2160.61,0.25,0.245,3,1.0,-0.84,30.0,3,0,0,22,2025-09-30,1,train
CUST01349,2025-04-13,Tier 2,25-34,Instagram,Not Enrolled,Hair Care,Oily,Yes,83,2,2446.67,0.0,0.20500000000000002,2,0.0,0.0,0.0,0,2,7,22,2025-09-30,0,train
CUST01350,2024-12-12,Tier 3,25-34,Influencer,Gold,Skin Care,Oily,Yes,190,2,1242.73,0.0,0.215,1,1.0,-0.48,43.3,1,0,2,26,2025-09-30,1,train
CUST01351,2025-05-21,Tier 2,25-34,Organic,Not Enrolled,Fragrance,Unknown,Yes,30,1,542.87,1.0,0.42,1,1.0,-0.54,21.1,7,0,2,0,2025-09-30,1,train
CUST01352,2024-04-19,Tier 1,18-24,Influencer,Not Enrolled,Skin Care,Combination,No,123,7,5877.57,0.14285714285714285,0.3614285714285714,4,2.0,-0.405,30.9,1,0,0,31,2025-09-30,1,train
CUST01353,2025-06-27,Tier 2,25-34,Marketplace,Not Enrolled,Skin Care,Sensitive,Yes,73,1,597.26,0.0,0.23,1,1.0,-0.28,12.4,1,1,3,19,2025-09-30,0,train
CUST01354,2025-09-09,Tier 1,25-34,Instagram,Platinum,Makeup,Sensitive,No,2,2,1041.99,0.0,0.355,2,1.0,0.13,10.0,10,0,0,0,2025-09-30,0,train
CUST01355,2024-08-25,Tier 1,18-24,Organic,Silver,Wellness,Oily,No,88,1,547.04,0.0,0.3,1,0.0,0.0,0.0,2,0,0,28,2025-09-30,0,validation
CUST01356,2024-10-31,Tier 2,45+,Instagram,Not Enrolled,Wellness,Sensitive,No,42,2,1149.21,0.0,0.265,2,1.0,-0.4,15.5,0,0,0,17,2025-09-30,1,train
CUST01357,2024-02-23,Tier 1,18-24,Influencer,Not Enrolled,Fragrance,Oily,Yes,126,6,4681.22,0.0,0.35000000000000003,3,0.0,0.0,0.0,2,0,0,23,2025-09-30,1,test
CUST01358,2025-08-28,Tier 3,45+,Google Search,Not Enrolled,Skin Care,Normal,Yes,18,1,862.52,0.0,0.32,1,0.0,0.0,0.0,14,3,10,3,2025-09-30,0,train
CUST01359,2024-05-09,Tier 3,18-24,Organic,Not Enrolled,Wellness,Oily,Yes,106,5,3628.17,0.0,0.274,5,3.0,-0.36999999999999994,30.166666666666668,3,1,3,15,2025-09-30,1,train
CUST01360,2024-07-11,Tier 1,25-34,Referral,Silver,Hair Care,Normal,Yes,160,8,12310.69,0.0,0.395,6,2.0,0.205,12.649999999999999,6,2,5,35,2025-09-30,1,train
CUST01361,2025-08-15,Tier 1,25-34,Organic,Not Enrolled,Hair Care,Unknown,Yes,5,1,805.77,0.0,0.21,1,0.0,0.0,0.0,6,0,1,0,2025-09-30,0,train
CUST01362,2024-09-16,Tier 2,35-44,Organic,Silver,Wellness,Dry,Yes,80,4,2803.19,0.0,0.32,3,2.0,-0.935,22.8,16,1,5,6,2025-09-30,1,validation
CUST01363,2024-03-14,Tier 1,35-44,Instagram,Gold,Baby Care,Unknown,Yes,83,4,3031.55,0.0,0.295,3,0.0,0.0,0.0,7,2,8,11,2025-09-30,0,train
CUST01364,2024-12-15,Tier 1,18-24,Marketplace,Silver,Fragrance,Sensitive,No,148,1,1261.0,0.0,0.2,1,0.0,0.0,0.0,3,0,0,35,2025-09-30,1,train
CUST01365,2024-07-25,Tier 1,35-44,Google Search,Not Enrolled,Makeup,Unknown,Yes,247,2,749.98,0.0,0.36,1,0.0,0.0,0.0,1,0,2,47,2025-09-30,1,train
CUST01366,2024-01-04,Tier 1,25-34,Organic,Gold,Makeup,Normal,Yes,98,6,3862.08,0.0,0.4466666666666666,4,1.0,-0.61,44.2,4,0,0,30,2025-09-30,1,train
CUST01367,2024-10-13,Tier 2,18-24,Referral,Silver,Skin Care,Combination,Yes,56,1,363.62,0.0,0.23,1,1.0,-0.63,32.8,8,1,3,16,2025-09-30,1,train
CUST01368,2024-10-09,Tier 3,35-44,Google Search,Not Enrolled,Hair Care,Dry,Yes,308,1,498.64,0.0,0.33,1,0.0,0.0,0.0,8,3,6,60,2025-09-30,1,validation
CUST01369,2025-07-18,Tier 3,25-34,Instagram,Silver,Baby Care,Unknown,Yes,24,1,477.43,1.0,0.2,1,1.0,-0.5,28.7,10,2,7,11,2025-09-30,0,train
CUST01370,2025-02-17,Tier 2,18-24,Organic,Not Enrolled,Skin Care,Dry,No,161,3,3575.2599999999998,0.0,0.18333333333333335,3,0.0,0.0,0.0,2,0,0,35,2025-09-30,0,test
CUST01371,2025-06-26,Tier 2,45+,Influencer,Not Enrolled,Wellness,Sensitive,No,8,2,2334.49,0.0,0.225,1,1.0,-0.32,19.7,6,0,0,2,2025-09-30,0,train
CUST01372,2025-05-07,Tier 1,18-24,Google Search,Silver,Skin Care,Sensitive,Yes,71,1,366.8,1.0,0.1,1,1.0,-0.24,20.3,5,0,1,31,2025-09-30,1,test
CUST01373,2025-08-01,Tier 1,25-34,Referral,Not Enrolled,Skin Care,Oily,No,45,1,291.54,0.0,0.6,1,0.0,0.0,0.0,4,0,0,10,2025-09-30,1,train
CUST01374,2025-05-19,Tier 3,25-34,Instagram,Not Enrolled,Baby Care,Dry,Yes,88,1,282.0,0.0,0.19,1,0.0,0.0,0.0,5,0,1,24,2025-09-30,1,test
CUST01375,2024-03-15,Tier 3,18-24,Referral,Silver,Skin Care,Dry,Yes,64,3,2044.1399999999999,0.0,0.21,2,0.0,0.0,0.0,4,3,7,27,2025-09-30,0,train
CUST01376,2025-02-22,Tier 1,18-24,Marketplace,Not Enrolled,Skin Care,Sensitive,No,34,1,541.57,0.0,0.02,1,0.0,0.0,0.0,6,0,0,18,2025-09-30,0,test
CUST01377,2025-09-04,Tier 2,25-34,Organic,Not Enrolled,Makeup,Normal,Yes,9,1,387.27,0.0,0.39,1,1.0,-0.51,27.9,10,0,1,0,2025-09-30,0,train
CUST01378,2025-05-16,Tier 1,35-44,Google Search,Not Enrolled,Skin Care,Normal,Yes,117,1,348.74,0.0,0.16,1,0.0,0.0,0.0,14,0,0,21,2025-09-30,1,train
CUST01379,2024-12-31,Tier 2,35-44,Instagram,Silver,Wellness,Normal,Yes,186,1,2392.34,0.0,0.0,1,0.0,0.0,0.0,6,1,3,40,2025-09-30,1,train
CUST01380,2024-02-16,Tier 1,35-44,Instagram,Not Enrolled,Hair Care,Unknown,Yes,44,5,2855.06,0.0,0.316,4,1.0,-0.36,27.9,1,1,3,11,2025-09-30,0,validation
CUST01381,2024-07-28,Tier 2,25-34,Organic,Gold,Hair Care,Unknown,Yes,2,8,5555.42,0.0,0.24125000000000002,6,0.0,0.0,0.0,11,3,6,0,2025-09-30,0,train
CUST01382,2025-01-18,Tier 1,18-24,Organic,Not Enrolled,Skin Care,Dry,Yes,4,3,1589.74,0.3333333333333333,0.16666666666666666,3,1.0,-1.0,57.0,5,1,8,0,2025-09-30,1,train
CUST01383,2024-06-19,Tier 2,25-34,Referral,Silver,Wellness,Normal,No,13,4,2106.63,0.0,0.1975,2,1.0,-0.66,16.3,14,0,0,3,2025-09-30,0,test
CUST01384,2024-06-10,Tier 2,35-44,Marketplace,Not Enrolled,Hair Care,Dry,Yes,145,6,7520.42,0.16666666666666666,0.2733333333333334,3,2.0,-1.0,44.25,5,0,0,24,2025-09-30,1,validation
CUST01385,2024-08-07,Tier 3,45+,Organic,Not Enrolled,Skin Care,Normal,Yes,0,5,2613.37,0.2,0.372,4,1.0,-1.0,33.3,10,4,9,4,2025-09-30,0,test
CUST01386,2024-05-09,Tier 1,45+,Marketplace,Gold,Skin Care,Combination,Yes,14,6,7173.83,0.16666666666666666,0.2316666666666667,3,4.0,-0.9075,31.05,5,0,1,0,2025-09-30,0,train
CUST01387,2024-02-24,Tier 2,25-34,Instagram,Not Enrolled,Wellness,Normal,No,128,7,6963.04,0.0,0.23,4,0.0,0.0,0.0,2,0,0,30,2025-09-30,1,test
CUST01388,2024-03-26,Tier 2,25-34,Google Search,Not Enrolled,Skin Care,Dry,Yes,70,2,3498.38,0.0,0.305,2,0.0,0.0,0.0,1,0,0,11,2025-09-30,1,train
CUST01389,2024-08-13,Tier 1,35-44,Instagram,Not Enrolled,Hair Care,Unknown,Yes,70,4,2967.57,0.0,0.23,4,1.0,-0.85,61.0,5,2,4,3,2025-09-30,0,train
CUST01390,2024-10-09,Tier 1,45+,Instagram,Not Enrolled,Skin Care,Unknown,Yes,9,4,3249.7799999999997,0.0,0.1325,3,0.0,0.0,0.0,11,1,4,6,2025-09-30,0,train
CUST01391,2024-06-17,Tier 3,35-44,Marketplace,Not Enrolled,Skin Care,Oily,Yes,94,3,3715.46,0.0,0.16,3,1.0,0.7,8.0,11,1,3,20,2025-09-30,0,train
CUST01392,2025-09-11,Tier 1,18-24,Google Search,Not Enrolled,Skin Care,Normal,Yes,16,1,1415.53,0.0,0.25,1,0.0,0.0,0.0,2,1,6,3,2025-09-30,0,test
CUST01393,2024-05-31,Tier 2,25-34,Referral,Not Enrolled,Wellness,Oily,Yes,85,4,2203.42,0.0,0.26,4,0.0,0.0,0.0,0,1,2,18,2025-09-30,1,validation
CUST01394,2024-02-13,Tier 2,25-34,Referral,Not Enrolled,Skin Care,Oily,Yes,16,5,5665.21,0.0,0.372,3,0.0,0.0,0.0,15,1,2,6,2025-09-30,0,test
CUST01395,2024-12-15,Tier 2,18-24,Google Search,Not Enrolled,Hair Care,Oily,Yes,32,6,6043.93,0.0,0.3466666666666667,4,0.0,0.0,0.0,4,0,4,9,2025-09-30,0,train
CUST01396,2024-11-25,Tier 1,25-34,Google Search,Not Enrolled,Baby Care,Unknown,Yes,127,1,826.44,0.0,0.35,1,1.0,0.02,5.3,2,0,2,21,2025-09-30,1,test
CUST01397,2024-07-31,Tier 2,25-34,Marketplace,Not Enrolled,Hair Care,Oily,No,4,7,6176.97,0.0,0.18571428571428572,5,1.0,-0.1,1.0,12,0,0,0,2025-09-30,0,test
CUST01398,2025-06-22,Tier 1,18-24,Google Search,Not Enrolled,Skin Care,Combination,Yes,57,1,1672.19,1.0,0.12,1,1.0,-1.0,26.7,6,0,0,0,2025-09-30,1,train
CUST01399,2024-01-06,Tier 2,25-34,Influencer,Silver,Baby Care,Combination,Yes,19,7,4005.24,0.14285714285714285,0.35428571428571426,5,2.0,-0.905,28.299999999999997,10,1,3,6,2025-09-30,0,validation
CUST01400,2024-07-11,Tier 1,25-34,Google Search,Not Enrolled,Skin Care,Unknown,Yes,134,2,863.9,0.0,0.195,2,0.0,0.0,0.0,1,0,1,38,2025-09-30,1,train
CUST01401,2024-11-10,Tier 1,25-34,Google Search,Not Enrolled,Makeup,Sensitive,No,75,2,1991.48,0.0,0.19,2,0.0,0.0,0.0,3,0,0,23,2025-09-30,0,train
CUST01402,2024-09-14,Tier 3,18-24,Organic,Not Enrolled,Wellness,Combination,Yes,254,2,1474.48,0.0,0.265,2,1.0,-0.96,42.8,0,2,5,47,2025-09-30,1,train
CUST01403,2024-02-13,Tier 3,18-24,Marketplace,Not Enrolled,Baby Care,Dry,Yes,329,4,2287.41,0.0,0.14,2,0.0,0.0,0.0,1,0,5,53,2025-09-30,1,train
CUST01404,2024-03-27,Tier 1,25-34,Organic,Gold,Hair Care,Normal,Yes,202,9,6788.52,0.1111111111111111,0.22333333333333336,4,2.0,-0.54,10.25,12,1,8,24,2025-09-30,1,validation
CUST01405,2025-01-12,Tier 2,25-34,Referral,Gold,Skin Care,Unknown,No,140,3,2413.52,0.0,0.3133333333333333,2,0.0,0.0,0.0,2,0,0,20,2025-09-30,0,test
CUST01406,2024-12-14,Tier 2,18-24,Instagram,Gold,Skin Care,Dry,Yes,222,5,5888.31,0.0,0.21400000000000002,2,1.0,0.31,10.2,2,0,0,46,2025-09-30,1,train
CUST01407,2024-09-20,Tier 3,25-34,Instagram,Silver,Fragrance,Oily,Yes,139,3,1992.79,0.0,0.18333333333333335,2,2.0,-0.52,31.35,3,0,3,17,2025-09-30,1,test
CUST01408,2024-05-06,Tier 2,25-34,Instagram,Silver,Baby Care,Dry,Yes,307,2,792.08,0.0,0.41000000000000003,2,0.0,0.0,0.0,0,0,2,60,2025-09-30,1,train
CUST01409,2024-02-10,Tier 3,35-44,Marketplace,Gold,Wellness,Normal,No,26,5,3035.77,0.2,0.388,2,2.0,-0.81,37.35,1,0,0,0,2025-09-30,0,train
CUST01410,2024-04-07,Tier 2,25-34,Google Search,Not Enrolled,Fragrance,Oily,Yes,146,8,6063.07,0.0,0.3875,5,1.0,0.33,18.6,11,0,2,18,2025-09-30,0,validation
CUST01411,2024-01-31,Tier 1,25-34,Google Search,Not Enrolled,Fragrance,Normal,No,183,5,3777.5,0.0,0.398,4,2.0,-0.22,30.75,0,0,0,51,2025-09-30,0,test
CUST01412,2025-05-24,Tier 1,25-34,Influencer,Not Enrolled,Makeup,Combination,No,91,1,348.68,0.0,0.34,1,0.0,0.0,0.0,9,0,0,9,2025-09-30,1,train
CUST01413,2024-12-20,Tier 1,18-24,Google Search,Not Enrolled,Skin Care,Normal,Yes,234,1,623.43,0.0,0.2,1,0.0,0.0,0.0,2,0,1,39,2025-09-30,1,validation
CUST01414,2024-08-24,Tier 2,25-34,Organic,Silver,Makeup,Combination,Yes,30,4,2862.6,0.0,0.225,3,2.0,-0.74,23.4,10,1,2,17,2025-09-30,0,train
CUST01415,2025-09-08,Tier 1,25-34,Referral,Not Enrolled,Hair Care,Oily,Yes,9,1,509.5,0.0,0.29,1,0.0,0.0,0.0,9,0,6,0,2025-09-30,0,validation
CUST01416,2024-05-13,Tier 1,25-34,Marketplace,Gold,Baby Care,Sensitive,Yes,50,6,4155.25,0.5,0.24833333333333332,5,5.0,-0.386,22.06,11,2,6,20,2025-09-30,0,train
CUST01417,2024-02-17,Tier 1,25-34,Marketplace,Not Enrolled,Fragrance,Oily,No,149,7,3650.18,0.0,0.27714285714285714,4,2.0,-0.23000000000000004,9.25,3,0,0,26,2025-09-30,1,train
CUST01418,2025-01-04,Tier 3,25-34,Instagram,Gold,Skin Care,Dry,Yes,176,2,1190.06,0.0,0.42500000000000004,2,0.0,0.0,0.0,10,1,9,35,2025-09-30,1,train
CUST01419,2024-06-28,Tier 1,35-44,Google Search,Not Enrolled,Hair Care,Normal,Yes,41,3,2210.94,0.0,0.3066666666666667,2,0.0,0.0,0.0,1,0,1,11,2025-09-30,0,test
CUST01420,2025-03-10,Tier 2,35-44,Instagram,Not Enrolled,Baby Care,Sensitive,Yes,67,4,4338.21,0.0,0.3225,4,1.0,0.21,28.2,14,1,3,14,2025-09-30,0,train
